Year,Day ,Hours,Minutes,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,Timestamp
2018,8/10,0,0,0.406475,36.896595,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-223-0
2018,8/10,4,0,0.406483,36.896511,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-223-4
2018,8/10,8,0,0.406453,36.896587,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-223-8
2018,8/10,12,0,0.40373,36.895832,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-223-12
2018,8/10,16,0,0.403778,36.895538,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-223-16
2018,8/10,20,0,0.403746,36.89574,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-223-20
2018,8/10,23,0,0.403803,36.895729,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-223-23
2018,8/11,0,0,0.403743,36.895767,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-224-0
2018,8/11,4,0,0.403735,36.895755,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-224-4
2018,8/11,8,0,0.403705,36.895793,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-224-8
2018,8/11,12,0,0.403728,36.895511,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-224-12
2018,8/11,16,0,0.40371,36.895587,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-224-16
2018,8/11,20,0,0.403731,36.895626,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-224-20
2018,8/11,23,0,0.403758,36.895595,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-224-23
2018,8/12,0,0,0.403665,36.895587,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-225-0
2018,8/12,4,0,0.403696,36.895545,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-225-4
2018,8/12,8,0,0.403735,36.895652,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-225-8
2018,8/12,12,0,0.4037,36.895565,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-225-12
2018,8/12,16,0,0.40348,36.894363,Stigmochelys pardalis,4172,Kris,Petticord_Thesis,2018-225-16
2018,7/10,14,0,0.416786,36.897491,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-14
2018,7/10,15,0,0.416803,36.897266,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-15
2018,7/10,16,0,0.416806,36.897266,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-16
2018,7/10,17,0,0.416781,36.897266,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-17
2018,7/10,2018,0,0.416791,36.897266,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-2018
2018,7/10,2019,0,0.41682,36.897293,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-2019
2018,7/10,20,0,0.416796,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-20
2018,7/10,21,0,0.416851,36.897243,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-21
2018,7/10,22,0,0.416843,36.897247,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-22
2018,7/10,23,0,0.416834,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-192-23
2018,7/11,0,0,0.416813,36.897254,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-0
2018,7/11,1,0,0.416826,36.8973,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-1
2018,7/11,2,0,0.416806,36.897281,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-2
2018,7/11,3,0,0.41682,36.897293,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-3
2018,7/11,4,0,0.416813,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-4
2018,7/11,5,0,0.416814,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-5
2018,7/11,6,0,0.416801,36.897247,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-6
2018,7/11,7,0,0.416798,36.897243,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-7
2018,7/11,8,0,0.416808,36.897247,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-8
2018,7/11,9,0,0.416801,36.897243,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-9
2018,7/11,10,0,0.416795,36.897254,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-10
2018,7/11,11,0,0.4166,36.896904,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-11
2018,7/11,12,0,0.416613,36.896732,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-12
2018,7/11,13,0,0.416901,36.896389,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-13
2018,7/11,14,0,0.41693,36.896408,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-14
2018,7/11,15,0,0.416923,36.896408,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-15
2018,7/11,16,0,0.416916,36.896404,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-16
2018,7/11,17,0,0.416896,36.896404,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-17
2018,7/11,2018,0,0.41691,36.896389,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-2018
2018,7/11,2019,0,0.416903,36.896427,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-2019
2018,7/11,20,0,0.416916,36.896434,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-20
2018,7/11,21,0,0.416923,36.896415,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-21
2018,7/11,22,0,0.416941,36.896434,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-22
2018,7/11,23,0,0.416925,36.896404,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-193-23
2018,7/12,0,0,0.41693,36.896415,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-0
2018,7/12,1,0,0.41693,36.896427,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-1
2018,7/12,2,0,0.416933,36.896434,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-2
2018,7/12,3,0,0.416921,36.896434,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-3
2018,7/12,4,0,0.416925,36.896389,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-4
2018,7/12,5,0,0.416968,36.896408,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-5
2018,7/12,6,0,0.416918,36.896389,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-6
2018,7/12,7,0,0.41692,36.896377,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-7
2018,7/12,8,0,0.416918,36.896389,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-8
2018,7/12,9,0,0.416915,36.896369,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-9
2018,7/12,10,0,0.416913,36.896423,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-10
2018,7/12,11,0,0.417009,36.896427,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-11
2018,7/12,12,0,0.41759,36.896617,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-12
2018,7/12,13,0,0.417461,36.896484,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-13
2018,7/12,14,0,0.417576,36.895996,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-14
2018,7/12,15,0,0.417595,36.895977,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-15
2018,7/12,16,0,0.417591,36.896003,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-16
2018,7/12,17,0,0.417573,36.895996,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-17
2018,7/12,2018,0,0.417555,36.896007,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-2018
2018,7/12,2019,0,0.417578,36.896026,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-2019
2018,7/12,20,0,0.417566,36.896026,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-20
2018,7/12,21,0,0.417585,36.896015,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-21
2018,7/12,22,0,0.417591,36.896015,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-22
2018,7/12,23,0,0.417576,36.896007,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-194-23
2018,7/13,0,0,0.417581,36.896007,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-0
2018,7/13,1,0,0.417604,36.895996,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-1
2018,7/13,2,0,0.417595,36.896007,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-2
2018,7/13,3,0,0.417571,36.896007,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-3
2018,7/13,4,0,0.417568,36.896007,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-4
2018,7/13,5,0,0.417598,36.895965,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-5
2018,7/13,6,0,0.417599,36.895996,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-6
2018,7/13,7,0,0.417596,36.895969,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-7
2018,7/13,8,0,0.417553,36.895977,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-8
2018,7/13,9,0,0.41754,36.895988,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-9
2018,7/13,10,0,0.417985,36.896503,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-10
2018,7/13,11,0,0.418236,36.896709,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-11
2018,7/13,12,0,0.418131,36.895614,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-12
2018,7/13,13,0,0.418256,36.895526,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-13
2018,7/13,14,0,0.418275,36.895507,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-14
2018,7/13,15,0,0.418278,36.8955,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-15
2018,7/13,16,0,0.418288,36.895481,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-16
2018,7/13,17,0,0.418245,36.895507,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-17
2018,7/13,2018,0,0.418268,36.895507,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-2018
2018,7/13,2019,0,0.418245,36.89553,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-2019
2018,7/13,20,0,0.418266,36.8955,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-20
2018,7/13,21,0,0.418276,36.8955,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-21
2018,7/13,22,0,0.418266,36.89553,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-22
2018,7/13,23,0,0.418239,36.895507,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-195-23
2018,7/14,0,0,0.418268,36.895511,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-0
2018,7/14,1,0,0.41826,36.895511,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-1
2018,7/14,2,0,0.418298,36.8955,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-2
2018,7/14,3,0,0.418236,36.895545,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-3
2018,7/14,4,0,0.418238,36.895519,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-4
2018,7/14,5,0,0.418238,36.895462,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-5
2018,7/14,6,0,0.418265,36.8955,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-6
2018,7/14,7,0,0.418258,36.895481,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-7
2018,7/14,8,0,0.418246,36.895481,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-8
2018,7/14,9,0,0.418218,36.8955,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-9
2018,7/14,10,0,0.41823,36.89553,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-10
2018,7/14,11,0,0.41892,36.895969,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-11
2018,7/14,12,0,0.419141,36.896358,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-12
2018,7/14,13,0,0.419459,36.8973,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-13
2018,7/14,14,0,0.419446,36.897285,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-14
2018,7/14,15,0,0.419485,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-15
2018,7/14,16,0,0.419466,36.897281,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-16
2018,7/14,17,0,0.419441,36.897281,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-17
2018,7/14,2018,0,0.419436,36.8973,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-2018
2018,7/14,2019,0,0.41945,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-2019
2018,7/14,20,0,0.419455,36.897293,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-20
2018,7/14,21,0,0.419473,36.8973,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-21
2018,7/14,22,0,0.419476,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-22
2018,7/14,23,0,0.419444,36.897285,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-196-23
2018,7/15,0,0,0.419426,36.897304,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-0
2018,7/15,1,0,0.419441,36.897281,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-1
2018,7/15,2,0,0.419438,36.897281,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-2
2018,7/15,3,0,0.419421,36.897281,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-3
2018,7/15,4,0,0.419433,36.8973,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-4
2018,7/15,5,0,0.419446,36.897266,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-5
2018,7/15,6,0,0.41944,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-6
2018,7/15,7,0,0.419433,36.897274,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-7
2018,7/15,8,0,0.419431,36.897266,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-8
2018,7/15,9,0,0.419421,36.897285,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-9
2018,7/15,10,0,0.41952,36.8973,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-10
2018,7/15,11,0,0.419496,36.897323,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-11
2018,7/15,12,0,0.4188,36.897815,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-12
2018,7/15,13,0,0.418373,36.898006,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-13
2018,7/15,14,0,0.418258,36.898201,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-14
2018,7/15,15,0,0.418233,36.89817,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-15
2018,7/15,16,0,0.418238,36.898178,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-16
2018,7/15,17,0,0.418235,36.898178,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-17
2018,7/15,2018,0,0.418228,36.898178,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-2018
2018,7/15,2019,0,0.418236,36.898178,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-2019
2018,7/15,20,0,0.418248,36.898189,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-20
2018,7/15,21,0,0.418265,36.898162,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-21
2018,7/15,22,0,0.418268,36.898201,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-22
2018,7/15,23,0,0.418253,36.898197,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-197-23
2018,7/16,0,0,0.418253,36.898208,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-0
2018,7/16,1,0,0.418254,36.89822,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-1
2018,7/16,2,0,0.418253,36.898227,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-2
2018,7/16,3,0,0.418241,36.898216,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-3
2018,7/16,4,0,0.418248,36.898178,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-4
2018,7/16,5,0,0.418246,36.89817,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-5
2018,7/16,6,0,0.418251,36.898162,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-6
2018,7/16,7,0,0.418248,36.89817,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-7
2018,7/16,8,0,0.418248,36.898178,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-8
2018,7/16,9,0,0.41826,36.898216,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-9
2018,7/16,10,0,0.418243,36.898201,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-10
2018,7/16,11,0,0.418236,36.898201,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-11
2018,7/16,12,0,0.418243,36.898201,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-12
2018,7/16,13,0,0.417738,36.898151,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-13
2018,7/16,14,0,0.416831,36.897636,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-14
2018,7/16,15,0,0.416821,36.897541,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-15
2018,7/16,16,0,0.41683,36.897571,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-16
2018,7/16,17,0,0.416805,36.897541,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-17
2018,7/16,2018,0,0.416778,36.89756,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-2018
2018,7/16,2019,0,0.416791,36.897541,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-2019
2018,7/16,20,0,0.416833,36.897567,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-20
2018,7/16,21,0,0.416831,36.89756,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-21
2018,7/16,22,0,0.416826,36.897529,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-22
2018,7/16,23,0,0.416831,36.897533,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-198-23
2018,7/17,0,0,0.41682,36.897552,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-0
2018,7/17,1,0,0.416828,36.897567,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-1
2018,7/17,2,0,0.416808,36.897541,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-2
2018,7/17,3,0,0.416806,36.897567,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-3
2018,7/17,4,0,0.416808,36.897533,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-4
2018,7/17,5,0,0.416818,36.897541,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-5
2018,7/17,6,0,0.416816,36.897533,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-6
2018,7/17,7,0,0.416803,36.89751,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-7
2018,7/17,8,0,0.416803,36.897533,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-8
2018,7/17,9,0,0.416793,36.897533,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-9
2018,7/17,10,0,0.416826,36.897609,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-10
2018,7/17,11,0,0.416834,36.89759,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-11
2018,7/17,12,0,0.416796,36.89759,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-12
2018,7/17,13,0,0.417358,36.896598,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-13
2018,7/17,14,0,0.417603,36.896579,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-14
2018,7/17,15,0,0.417405,36.896408,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-15
2018,7/17,16,0,0.417425,36.896415,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-16
2018,7/17,17,0,0.417408,36.896408,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-17
2018,7/17,2018,0,0.417403,36.896427,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-2018
2018,7/17,2019,0,0.417421,36.896442,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-2019
2018,7/17,20,0,0.417428,36.896442,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-20
2018,7/17,21,0,0.417438,36.896408,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-21
2018,7/17,22,0,0.417443,36.896434,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-22
2018,7/17,23,0,0.417428,36.896415,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-199-23
2018,7/18,0,0,0.417438,36.896434,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-0
2018,7/18,1,0,0.41742,36.896446,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-1
2018,7/18,2,0,0.417406,36.896427,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-2
2018,7/18,3,0,0.417429,36.896453,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-3
2018,7/18,4,0,0.417405,36.896427,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-4
2018,7/18,5,0,0.417426,36.896404,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-5
2018,7/18,6,0,0.417408,36.896404,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-6
2018,7/18,7,0,0.417429,36.896377,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-7
2018,7/18,8,0,0.417403,36.896369,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-8
2018,7/18,9,0,0.417411,36.896446,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-9
2018,7/18,10,0,0.417411,36.896434,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-10
2018,7/18,11,0,0.417435,36.896415,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-11
2018,7/18,12,0,0.417451,36.896587,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-12
2018,7/18,13,0,0.41763,36.896865,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-13
2018,7/18,14,0,0.41781,36.896701,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-14
2018,7/18,15,0,0.417828,36.896732,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-15
2018,7/18,16,0,0.417826,36.89672,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-16
2018,7/18,17,0,0.41781,36.896739,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-17
2018,7/18,2018,0,0.417773,36.896747,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-2018
2018,7/18,2019,0,0.417803,36.896759,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-2019
2018,7/18,20,0,0.417833,36.896732,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-20
2018,7/18,21,0,0.417836,36.896747,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-21
2018,7/18,22,0,0.417848,36.896747,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-22
2018,7/18,23,0,0.417831,36.896709,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-200-23
2018,7/19,0,0,0.417821,36.896732,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-0
2018,7/19,1,0,0.417841,36.896751,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-1
2018,7/19,2,0,0.417811,36.896751,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-2
2018,7/19,3,0,0.41782,36.896747,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-3
2018,7/19,4,0,0.41781,36.896728,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-4
2018,7/19,5,0,0.417836,36.896713,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-5
2018,7/19,6,0,0.417813,36.896709,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-6
2018,7/19,7,0,0.417811,36.896682,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-7
2018,7/19,8,0,0.417803,36.896701,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-8
2018,7/19,9,0,0.417795,36.896709,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-9
2018,7/19,10,0,0.417825,36.896739,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-10
2018,7/19,11,0,0.41782,36.896739,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-11
2018,7/19,12,0,0.417826,36.896732,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-12
2018,7/19,13,0,0.417633,36.896835,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-13
2018,7/19,14,0,0.417843,36.896789,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-14
2018,7/19,15,0,0.417796,36.896739,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-15
2018,7/19,16,0,0.417813,36.896709,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-16
2018,7/19,17,0,0.417771,36.896713,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-17
2018,7/19,2018,0,0.417783,36.896739,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-2018
2018,7/19,2019,0,0.417795,36.896728,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-2019
2018,7/19,20,0,0.417818,36.896747,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-20
2018,7/19,21,0,0.417826,36.896732,Stigmochelys pardalis,4174,Sam,Petticord_Thesis,2018-201-21
