Year,Day ,Hours,location-long,location-lat,location-lat,individual-taxon-canonical-name,individual-local-identifier
2018,17-Aug,8,0.431908,36.844471,Stigmochelys pardalis,4173,Ollie
2018,17-Aug,12,0.431881,36.844486,Stigmochelys pardalis,4173,Ollie
2018,17-Aug,16,0.431865,36.844467,Stigmochelys pardalis,4173,Ollie
2018,17-Aug,20,0.431913,36.844459,Stigmochelys pardalis,4173,Ollie
2018,17-Aug,23,0.431913,36.844478,Stigmochelys pardalis,4173,Ollie
2018,18-Aug,0,0.388986,36.911312,Stigmochelys pardalis,41711,Charlie
2018,18-Aug,4,0.388958,36.911243,Stigmochelys pardalis,41711,Charlie
2018,18-Aug,8,0.388959,36.911273,Stigmochelys pardalis,41711,Charlie
2018,18-Aug,12,0.388931,36.9113,Stigmochelys pardalis,41711,Charlie
2018,18-Aug,16,0.388946,36.911281,Stigmochelys pardalis,41711,Charlie
2018,18-Aug,20,0.38897,36.911266,Stigmochelys pardalis,41711,Charlie
2018,18-Aug,23,0.388976,36.911281,Stigmochelys pardalis,41711,Charlie
2018,18-Aug,0,0.287038,36.888393,Stigmochelys pardalis,4170,Io
2018,18-Aug,4,0.287043,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Aug,8,0.287011,36.88834,Stigmochelys pardalis,4170,Io
2018,18-Aug,12,0.287035,36.888443,Stigmochelys pardalis,4170,Io
2018,18-Aug,16,0.287021,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Aug,20,0.287048,36.888462,Stigmochelys pardalis,4170,Io
2018,18-Aug,23,0.28704,36.888462,Stigmochelys pardalis,4170,Io
2018,18-Aug,0,0.431896,36.84444,Stigmochelys pardalis,4173,Ollie
2018,18-Aug,4,0.431918,36.844471,Stigmochelys pardalis,4173,Ollie
2018,18-Aug,8,0.431901,36.844478,Stigmochelys pardalis,4173,Ollie
2018,18-Aug,12,0.431886,36.844467,Stigmochelys pardalis,4173,Ollie
2018,18-Aug,16,0.431863,36.844471,Stigmochelys pardalis,4173,Ollie
2018,18-Aug,20,0.432008,36.844509,Stigmochelys pardalis,4173,Ollie
2018,18-Aug,23,0.431895,36.844478,Stigmochelys pardalis,4173,Ollie
2018,19-Aug,0,0.388975,36.911262,Stigmochelys pardalis,41711,Charlie
2018,19-Aug,4,0.388965,36.911266,Stigmochelys pardalis,41711,Charlie
2018,19-Aug,8,0.388955,36.911273,Stigmochelys pardalis,41711,Charlie
2018,19-Aug,12,0.38892,36.911285,Stigmochelys pardalis,41711,Charlie
2018,19-Aug,16,0.388945,36.911266,Stigmochelys pardalis,41711,Charlie
2018,19-Aug,20,0.388958,36.911273,Stigmochelys pardalis,41711,Charlie
2018,19-Aug,23,0.389003,36.911266,Stigmochelys pardalis,41711,Charlie
2018,19-Aug,0,0.287036,36.888397,Stigmochelys pardalis,4170,Io
2018,19-Aug,4,0.287051,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Aug,8,0.287068,36.888492,Stigmochelys pardalis,4170,Io
2018,19-Aug,12,0.28706,36.888443,Stigmochelys pardalis,4170,Io
2018,19-Aug,16,0.287026,36.888412,Stigmochelys pardalis,4170,Io
2018,19-Aug,20,0.286988,36.888462,Stigmochelys pardalis,4170,Io
2018,19-Aug,23,0.287025,36.888431,Stigmochelys pardalis,4170,Io
2018,19-Aug,0,0.431888,36.844497,Stigmochelys pardalis,4173,Ollie
2018,19-Aug,4,0.431918,36.844459,Stigmochelys pardalis,4173,Ollie
2018,19-Aug,8,0.43191,36.844459,Stigmochelys pardalis,4173,Ollie
2018,19-Aug,12,0.431908,36.844505,Stigmochelys pardalis,4173,Ollie
2018,19-Aug,16,0.431835,36.844528,Stigmochelys pardalis,4173,Ollie
2018,19-Aug,20,0.43191,36.844478,Stigmochelys pardalis,4173,Ollie
2018,19-Aug,23,0.431893,36.844478,Stigmochelys pardalis,4173,Ollie
2018,20-Aug,0,0.388955,36.911266,Stigmochelys pardalis,41711,Charlie
2018,20-Aug,4,0.388963,36.911235,Stigmochelys pardalis,41711,Charlie
2018,20-Aug,8,0.388986,36.911262,Stigmochelys pardalis,41711,Charlie
2018,20-Aug,12,0.388935,36.911209,Stigmochelys pardalis,41711,Charlie
2018,20-Aug,16,0.388935,36.911285,Stigmochelys pardalis,41711,Charlie
2018,20-Aug,20,0.388976,36.911266,Stigmochelys pardalis,41711,Charlie
2018,20-Aug,23,0.388978,36.911235,Stigmochelys pardalis,41711,Charlie
2018,20-Aug,0,0.287033,36.888412,Stigmochelys pardalis,4170,Io
2018,20-Aug,4,0.287068,36.888393,Stigmochelys pardalis,4170,Io
2018,20-Aug,8,0.287046,36.888492,Stigmochelys pardalis,4170,Io
2018,20-Aug,12,0.28703,36.888431,Stigmochelys pardalis,4170,Io
2018,20-Aug,16,0.287015,36.888412,Stigmochelys pardalis,4170,Io
2018,20-Aug,20,0.287056,36.888462,Stigmochelys pardalis,4170,Io
2018,20-Aug,23,0.287035,36.888431,Stigmochelys pardalis,4170,Io
2018,20-Aug,0,0.431896,36.84449,Stigmochelys pardalis,4173,Ollie
2018,20-Aug,4,0.431944,36.84449,Stigmochelys pardalis,4173,Ollie
2018,20-Aug,8,0.431891,36.844478,Stigmochelys pardalis,4173,Ollie
2018,20-Aug,12,0.431886,36.844505,Stigmochelys pardalis,4173,Ollie
2018,20-Aug,16,0.43183,36.844467,Stigmochelys pardalis,4173,Ollie
2018,20-Aug,20,0.431931,36.844497,Stigmochelys pardalis,4173,Ollie
2018,20-Aug,23,0.431898,36.84449,Stigmochelys pardalis,4173,Ollie
2018,21-Aug,0,0.38897,36.911266,Stigmochelys pardalis,41711,Charlie
2018,21-Aug,4,0.388959,36.911262,Stigmochelys pardalis,41711,Charlie
2018,21-Aug,8,0.389001,36.911273,Stigmochelys pardalis,41711,Charlie
2018,21-Aug,12,0.388933,36.911247,Stigmochelys pardalis,41711,Charlie
2018,21-Aug,16,0.388933,36.9113,Stigmochelys pardalis,41711,Charlie
2018,21-Aug,20,0.388888,36.911235,Stigmochelys pardalis,41711,Charlie
2018,21-Aug,23,0.388961,36.911197,Stigmochelys pardalis,41711,Charlie
2018,21-Aug,0,0.287051,36.888431,Stigmochelys pardalis,4170,Io
2018,21-Aug,4,0.287038,36.888374,Stigmochelys pardalis,4170,Io
2018,21-Aug,8,0.287053,36.888488,Stigmochelys pardalis,4170,Io
2018,21-Aug,12,0.287036,36.888423,Stigmochelys pardalis,4170,Io
2018,21-Aug,16,0.287018,36.888431,Stigmochelys pardalis,4170,Io
2018,21-Aug,20,0.287043,36.888443,Stigmochelys pardalis,4170,Io
2018,21-Aug,23,0.28704,36.888431,Stigmochelys pardalis,4170,Io
2018,21-Aug,0,0.431908,36.844505,Stigmochelys pardalis,4173,Ollie
2018,21-Aug,4,0.431955,36.844471,Stigmochelys pardalis,4173,Ollie
2018,21-Aug,8,0.431923,36.84449,Stigmochelys pardalis,4173,Ollie
2018,21-Aug,12,0.431855,36.844497,Stigmochelys pardalis,4173,Ollie
2018,21-Aug,16,0.431835,36.844497,Stigmochelys pardalis,4173,Ollie
2018,21-Aug,20,0.431911,36.844467,Stigmochelys pardalis,4173,Ollie
2018,21-Aug,23,0.431904,36.844471,Stigmochelys pardalis,4173,Ollie
2018,22-Aug,0,0.388951,36.9113,Stigmochelys pardalis,41711,Charlie
2018,22-Aug,4,0.388938,36.911273,Stigmochelys pardalis,41711,Charlie
2018,22-Aug,8,0.388981,36.911281,Stigmochelys pardalis,41711,Charlie
2018,22-Aug,12,0.388928,36.911235,Stigmochelys pardalis,41711,Charlie
2018,22-Aug,16,0.388958,36.911331,Stigmochelys pardalis,41711,Charlie
2018,22-Aug,20,0.388971,36.911254,Stigmochelys pardalis,41711,Charlie
2018,22-Aug,23,0.388968,36.911243,Stigmochelys pardalis,41711,Charlie
2018,22-Aug,0,0.287048,36.888412,Stigmochelys pardalis,4170,Io
2018,22-Aug,4,0.287083,36.888393,Stigmochelys pardalis,4170,Io
2018,22-Aug,8,0.287015,36.888469,Stigmochelys pardalis,4170,Io
2018,22-Aug,12,0.287093,36.888385,Stigmochelys pardalis,4170,Io
2018,22-Aug,16,0.287013,36.888462,Stigmochelys pardalis,4170,Io
2018,22-Aug,20,0.287045,36.888404,Stigmochelys pardalis,4170,Io
2018,22-Aug,23,0.287048,36.888423,Stigmochelys pardalis,4170,Io
2018,22-Aug,0,0.431929,36.844547,Stigmochelys pardalis,4173,Ollie
2018,22-Aug,4,0.431948,36.844478,Stigmochelys pardalis,4173,Ollie
2018,22-Aug,8,0.431903,36.844524,Stigmochelys pardalis,4173,Ollie
2018,22-Aug,12,0.431881,36.844497,Stigmochelys pardalis,4173,Ollie
2018,22-Aug,16,0.431874,36.844543,Stigmochelys pardalis,4173,Ollie
2018,22-Aug,20,0.431901,36.844471,Stigmochelys pardalis,4173,Ollie
2018,22-Aug,23,0.43192,36.84449,Stigmochelys pardalis,4173,Ollie
2018,23-Aug,0,0.388966,36.911262,Stigmochelys pardalis,41711,Charlie
2018,23-Aug,4,0.388955,36.911281,Stigmochelys pardalis,41711,Charlie
2018,23-Aug,8,0.388986,36.911266,Stigmochelys pardalis,41711,Charlie
2018,23-Aug,12,0.388953,36.911247,Stigmochelys pardalis,41711,Charlie
2018,23-Aug,16,0.388955,36.911281,Stigmochelys pardalis,41711,Charlie
2018,23-Aug,20,0.388963,36.911247,Stigmochelys pardalis,41711,Charlie
2018,23-Aug,23,0.38897,36.9113,Stigmochelys pardalis,41711,Charlie
2018,23-Aug,0,0.287053,36.888431,Stigmochelys pardalis,4170,Io
2018,23-Aug,4,0.287065,36.888404,Stigmochelys pardalis,4170,Io
2018,23-Aug,8,0.28703,36.888443,Stigmochelys pardalis,4170,Io
2018,23-Aug,12,0.287055,36.888416,Stigmochelys pardalis,4170,Io
2018,23-Aug,16,0.287,36.888404,Stigmochelys pardalis,4170,Io
2018,23-Aug,20,0.287011,36.888431,Stigmochelys pardalis,4170,Io
2018,23-Aug,23,0.287005,36.888443,Stigmochelys pardalis,4170,Io
2018,23-Aug,0,0.431916,36.844505,Stigmochelys pardalis,4173,Ollie
2018,23-Aug,4,0.431938,36.844459,Stigmochelys pardalis,4173,Ollie
2018,23-Aug,8,0.43191,36.844554,Stigmochelys pardalis,4173,Ollie
2018,23-Aug,12,0.431906,36.844486,Stigmochelys pardalis,4173,Ollie
2018,23-Aug,16,0.431878,36.844486,Stigmochelys pardalis,4173,Ollie
2018,23-Aug,20,0.43191,36.844459,Stigmochelys pardalis,4173,Ollie
2018,23-Aug,23,0.431901,36.844432,Stigmochelys pardalis,4173,Ollie
2018,24-Aug,0,0.388968,36.911281,Stigmochelys pardalis,41711,Charlie
2018,24-Aug,4,0.388955,36.911205,Stigmochelys pardalis,41711,Charlie
2018,24-Aug,8,0.388981,36.911281,Stigmochelys pardalis,41711,Charlie
2018,24-Aug,12,0.388941,36.911243,Stigmochelys pardalis,41711,Charlie
2018,24-Aug,16,0.388458,36.910999,Stigmochelys pardalis,41711,Charlie
2018,24-Aug,20,0.388503,36.910999,Stigmochelys pardalis,41711,Charlie
2018,24-Aug,23,0.388523,36.911006,Stigmochelys pardalis,41711,Charlie
2018,24-Aug,0,0.287016,36.888443,Stigmochelys pardalis,4170,Io
2018,24-Aug,4,0.286983,36.8885,Stigmochelys pardalis,4170,Io
2018,24-Aug,8,0.287018,36.888469,Stigmochelys pardalis,4170,Io
2018,24-Aug,12,0.28702,36.888336,Stigmochelys pardalis,4170,Io
2018,24-Aug,16,0.287006,36.888423,Stigmochelys pardalis,4170,Io
2018,24-Aug,20,0.287041,36.888443,Stigmochelys pardalis,4170,Io
2018,24-Aug,23,0.287005,36.88845,Stigmochelys pardalis,4170,Io
2018,24-Aug,0,0.431929,36.844543,Stigmochelys pardalis,4173,Ollie
2018,24-Aug,4,0.431901,36.844432,Stigmochelys pardalis,4173,Ollie
2018,24-Aug,8,0.431901,36.844574,Stigmochelys pardalis,4173,Ollie
2018,24-Aug,12,0.431901,36.844478,Stigmochelys pardalis,4173,Ollie
2018,24-Aug,16,0.431873,36.844535,Stigmochelys pardalis,4173,Ollie
2018,24-Aug,20,0.431891,36.84444,Stigmochelys pardalis,4173,Ollie
2018,24-Aug,23,0.431901,36.844486,Stigmochelys pardalis,4173,Ollie
2018,25-Aug,0,0.388513,36.91098,Stigmochelys pardalis,41711,Charlie
2018,25-Aug,4,0.388505,36.910938,Stigmochelys pardalis,41711,Charlie
2018,25-Aug,8,0.3885,36.911033,Stigmochelys pardalis,41711,Charlie
2018,25-Aug,12,0.388488,36.910968,Stigmochelys pardalis,41711,Charlie
2018,25-Aug,16,0.388463,36.91098,Stigmochelys pardalis,41711,Charlie
2018,25-Aug,20,0.388498,36.910968,Stigmochelys pardalis,41711,Charlie
2018,25-Aug,23,0.388496,36.911006,Stigmochelys pardalis,41711,Charlie
2018,25-Aug,0,0.287023,36.888462,Stigmochelys pardalis,4170,Io
2018,25-Aug,4,0.28704,36.888378,Stigmochelys pardalis,4170,Io
2018,25-Aug,8,0.28698,36.888481,Stigmochelys pardalis,4170,Io
2018,25-Aug,12,0.287045,36.888393,Stigmochelys pardalis,4170,Io
2018,25-Aug,16,0.286998,36.888412,Stigmochelys pardalis,4170,Io
2018,25-Aug,20,0.287055,36.888481,Stigmochelys pardalis,4170,Io
2018,25-Aug,23,0.287036,36.888443,Stigmochelys pardalis,4170,Io
2018,25-Aug,0,0.431933,36.844543,Stigmochelys pardalis,4173,Ollie
2018,25-Aug,4,0.431901,36.844459,Stigmochelys pardalis,4173,Ollie
2018,25-Aug,8,0.431888,36.844497,Stigmochelys pardalis,4173,Ollie
2018,25-Aug,12,0.431921,36.844459,Stigmochelys pardalis,4173,Ollie
2018,25-Aug,16,0.431861,36.844497,Stigmochelys pardalis,4173,Ollie
2018,25-Aug,20,0.431881,36.844478,Stigmochelys pardalis,4173,Ollie
2018,25-Aug,23,0.431896,36.844467,Stigmochelys pardalis,4173,Ollie
2018,26-Aug,0,0.388506,36.910999,Stigmochelys pardalis,41711,Charlie
2018,26-Aug,4,0.388523,36.910968,Stigmochelys pardalis,41711,Charlie
2018,26-Aug,8,0.388475,36.911006,Stigmochelys pardalis,41711,Charlie
2018,26-Aug,12,0.388446,36.910976,Stigmochelys pardalis,41711,Charlie
2018,26-Aug,16,0.388478,36.910968,Stigmochelys pardalis,41711,Charlie
2018,26-Aug,20,0.388501,36.910987,Stigmochelys pardalis,41711,Charlie
2018,26-Aug,23,0.388493,36.910976,Stigmochelys pardalis,41711,Charlie
2018,26-Aug,0,0.287023,36.888416,Stigmochelys pardalis,4170,Io
2018,26-Aug,4,0.287006,36.888393,Stigmochelys pardalis,4170,Io
2018,26-Aug,8,0.287021,36.888412,Stigmochelys pardalis,4170,Io
2018,26-Aug,12,0.28704,36.888404,Stigmochelys pardalis,4170,Io
2018,26-Aug,16,0.286991,36.888462,Stigmochelys pardalis,4170,Io
2018,26-Aug,20,0.287028,36.888469,Stigmochelys pardalis,4170,Io
2018,26-Aug,23,0.287035,36.888443,Stigmochelys pardalis,4170,Io
2018,26-Aug,0,0.43191,36.844524,Stigmochelys pardalis,4173,Ollie
2018,26-Aug,4,0.431896,36.84444,Stigmochelys pardalis,4173,Ollie
2018,26-Aug,8,0.431883,36.844524,Stigmochelys pardalis,4173,Ollie
2018,26-Aug,12,0.431876,36.844486,Stigmochelys pardalis,4173,Ollie
2018,26-Aug,16,0.431934,36.844505,Stigmochelys pardalis,4173,Ollie
2018,26-Aug,20,0.431974,36.844543,Stigmochelys pardalis,4173,Ollie
2018,26-Aug,23,0.431965,36.844505,Stigmochelys pardalis,4173,Ollie
2018,27-Aug,0,0.388483,36.910999,Stigmochelys pardalis,41711,Charlie
2018,27-Aug,4,0.388485,36.910976,Stigmochelys pardalis,41711,Charlie
2018,27-Aug,8,0.388463,36.911033,Stigmochelys pardalis,41711,Charlie
2018,27-Aug,12,0.388455,36.910995,Stigmochelys pardalis,41711,Charlie
2018,27-Aug,16,0.388488,36.910999,Stigmochelys pardalis,41711,Charlie
2018,27-Aug,20,0.388498,36.911014,Stigmochelys pardalis,41711,Charlie
2018,27-Aug,23,0.38849,36.910968,Stigmochelys pardalis,41711,Charlie
2018,27-Aug,0,0.287018,36.888431,Stigmochelys pardalis,4170,Io
2018,27-Aug,4,0.28703,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Aug,8,0.287015,36.888462,Stigmochelys pardalis,4170,Io
2018,27-Aug,12,0.286984,36.888374,Stigmochelys pardalis,4170,Io
2018,27-Aug,16,0.287026,36.888462,Stigmochelys pardalis,4170,Io
2018,27-Aug,20,0.287001,36.888416,Stigmochelys pardalis,4170,Io
2018,27-Aug,23,0.287005,36.888469,Stigmochelys pardalis,4170,Io
2018,27-Aug,0,0.431948,36.844497,Stigmochelys pardalis,4173,Ollie
2018,27-Aug,4,0.431936,36.844467,Stigmochelys pardalis,4173,Ollie
2018,27-Aug,8,0.431951,36.844509,Stigmochelys pardalis,4173,Ollie
2018,27-Aug,12,0.431946,36.844505,Stigmochelys pardalis,4173,Ollie
2018,27-Aug,16,0.431926,36.844497,Stigmochelys pardalis,4173,Ollie
2018,27-Aug,20,0.4319,36.844429,Stigmochelys pardalis,4173,Ollie
2018,27-Aug,23,0.431883,36.844371,Stigmochelys pardalis,4173,Ollie
2018,28-Aug,0,0.3885,36.911018,Stigmochelys pardalis,41711,Charlie
2018,28-Aug,4,0.388506,36.910968,Stigmochelys pardalis,41711,Charlie
2018,28-Aug,8,0.388478,36.911006,Stigmochelys pardalis,41711,Charlie
2018,28-Aug,12,0.388478,36.910999,Stigmochelys pardalis,41711,Charlie
2018,28-Aug,16,0.388516,36.91093,Stigmochelys pardalis,41711,Charlie
2018,28-Aug,20,0.388455,36.911006,Stigmochelys pardalis,41711,Charlie
2018,28-Aug,23,0.388506,36.910999,Stigmochelys pardalis,41711,Charlie
2018,28-Aug,0,0.287006,36.888443,Stigmochelys pardalis,4170,Io
2018,28-Aug,4,0.287043,36.88845,Stigmochelys pardalis,4170,Io
2018,28-Aug,8,0.287,36.888404,Stigmochelys pardalis,4170,Io
2018,28-Aug,12,0.287016,36.888385,Stigmochelys pardalis,4170,Io
2018,28-Aug,16,0.287036,36.888443,Stigmochelys pardalis,4170,Io
2018,28-Aug,20,0.287056,36.888397,Stigmochelys pardalis,4170,Io
2018,28-Aug,23,0.28702,36.888443,Stigmochelys pardalis,4170,Io
2018,28-Aug,0,0.431916,36.844478,Stigmochelys pardalis,4173,Ollie
2018,28-Aug,4,0.431946,36.844478,Stigmochelys pardalis,4173,Ollie
2018,28-Aug,8,0.431903,36.844509,Stigmochelys pardalis,4173,Ollie
2018,28-Aug,12,0.431951,36.844528,Stigmochelys pardalis,4173,Ollie
2018,28-Aug,16,0.432098,36.844734,Stigmochelys pardalis,4173,Ollie
2018,28-Aug,20,0.43198,36.844772,Stigmochelys pardalis,4173,Ollie
2018,28-Aug,23,0.431988,36.844699,Stigmochelys pardalis,4173,Ollie
2018,29-Aug,0,0.38849,36.911014,Stigmochelys pardalis,41711,Charlie
2018,29-Aug,4,0.388471,36.910961,Stigmochelys pardalis,41711,Charlie
2018,29-Aug,8,0.388465,36.910949,Stigmochelys pardalis,41711,Charlie
2018,29-Aug,12,0.388549,36.910968,Stigmochelys pardalis,41711,Charlie
2018,29-Aug,16,0.38806,36.911273,Stigmochelys pardalis,41711,Charlie
2018,29-Aug,20,0.388088,36.911331,Stigmochelys pardalis,41711,Charlie
2018,29-Aug,23,0.388098,36.911304,Stigmochelys pardalis,41711,Charlie
2018,29-Aug,0,0.286978,36.888397,Stigmochelys pardalis,4170,Io
2018,29-Aug,4,0.287073,36.888378,Stigmochelys pardalis,4170,Io
2018,29-Aug,8,0.287023,36.88845,Stigmochelys pardalis,4170,Io
2018,29-Aug,12,0.286996,36.888462,Stigmochelys pardalis,4170,Io
2018,29-Aug,16,0.287011,36.888473,Stigmochelys pardalis,4170,Io
2018,29-Aug,20,0.287041,36.888443,Stigmochelys pardalis,4170,Io
2018,29-Aug,23,0.287048,36.888423,Stigmochelys pardalis,4170,Io
2018,29-Aug,0,0.431956,36.844715,Stigmochelys pardalis,4173,Ollie
2018,29-Aug,4,0.431995,36.844669,Stigmochelys pardalis,4173,Ollie
2018,29-Aug,8,0.431965,36.844707,Stigmochelys pardalis,4173,Ollie
2018,29-Aug,12,0.431963,36.844707,Stigmochelys pardalis,4173,Ollie
2018,29-Aug,16,0.431974,36.844677,Stigmochelys pardalis,4173,Ollie
2018,29-Aug,20,0.431974,36.844715,Stigmochelys pardalis,4173,Ollie
2018,29-Aug,23,0.432,36.844738,Stigmochelys pardalis,4173,Ollie
2018,30-Aug,0,0.388083,36.911323,Stigmochelys pardalis,41711,Charlie
2018,30-Aug,4,0.388155,36.911338,Stigmochelys pardalis,41711,Charlie
2018,30-Aug,8,0.388091,36.911304,Stigmochelys pardalis,41711,Charlie
2018,30-Aug,12,0.388088,36.9113,Stigmochelys pardalis,41711,Charlie
2018,30-Aug,16,0.388068,36.911293,Stigmochelys pardalis,41711,Charlie
2018,30-Aug,20,0.388098,36.9113,Stigmochelys pardalis,41711,Charlie
2018,30-Aug,23,0.388115,36.911338,Stigmochelys pardalis,41711,Charlie
2018,30-Aug,0,0.287046,36.888462,Stigmochelys pardalis,4170,Io
2018,30-Aug,4,0.287078,36.888412,Stigmochelys pardalis,4170,Io
2018,30-Aug,8,0.28703,36.888481,Stigmochelys pardalis,4170,Io
2018,30-Aug,12,0.286871,36.887947,Stigmochelys pardalis,4170,Io
2018,30-Aug,16,0.28581,36.887973,Stigmochelys pardalis,4170,Io
2018,30-Aug,20,0.28584,36.887958,Stigmochelys pardalis,4170,Io
2018,30-Aug,23,0.285823,36.887928,Stigmochelys pardalis,4170,Io
2018,30-Aug,0,0.431958,36.844699,Stigmochelys pardalis,4173,Ollie
2018,30-Aug,4,0.431988,36.844669,Stigmochelys pardalis,4173,Ollie
2018,30-Aug,8,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie
2018,30-Aug,12,0.43195,36.844699,Stigmochelys pardalis,4173,Ollie
2018,30-Aug,16,0.432764,36.844745,Stigmochelys pardalis,4173,Ollie
2018,30-Aug,20,0.431971,36.844699,Stigmochelys pardalis,4173,Ollie
2018,30-Aug,23,0.432001,36.844699,Stigmochelys pardalis,4173,Ollie
2018,31-Aug,0,0.388061,36.911323,Stigmochelys pardalis,41711,Charlie
2018,31-Aug,4,0.388181,36.9113,Stigmochelys pardalis,41711,Charlie
2018,31-Aug,8,0.388116,36.911281,Stigmochelys pardalis,41711,Charlie
2018,31-Aug,12,0.387975,36.911293,Stigmochelys pardalis,41711,Charlie
2018,31-Aug,16,0.387391,36.910766,Stigmochelys pardalis,41711,Charlie
2018,31-Aug,20,0.387415,36.910739,Stigmochelys pardalis,41711,Charlie
2018,31-Aug,23,0.387401,36.91077,Stigmochelys pardalis,41711,Charlie
2018,31-Aug,0,0.285821,36.887973,Stigmochelys pardalis,4170,Io
2018,31-Aug,4,0.28585,36.887935,Stigmochelys pardalis,4170,Io
2018,31-Aug,8,0.285848,36.887985,Stigmochelys pardalis,4170,Io
2018,31-Aug,12,0.285855,36.887996,Stigmochelys pardalis,4170,Io
2018,31-Aug,16,0.285801,36.887958,Stigmochelys pardalis,4170,Io
2018,31-Aug,20,0.285828,36.887939,Stigmochelys pardalis,4170,Io
2018,31-Aug,23,0.28581,36.887928,Stigmochelys pardalis,4170,Io
2018,31-Aug,0,0.431951,36.844699,Stigmochelys pardalis,4173,Ollie
2018,31-Aug,4,0.432006,36.844669,Stigmochelys pardalis,4173,Ollie
2018,31-Aug,8,0.432018,36.844661,Stigmochelys pardalis,4173,Ollie
2018,31-Aug,12,0.431961,36.844699,Stigmochelys pardalis,4173,Ollie
2018,31-Aug,16,0.431948,36.844677,Stigmochelys pardalis,4173,Ollie
2018,31-Aug,20,0.432001,36.844707,Stigmochelys pardalis,4173,Ollie
2018,31-Aug,23,0.431971,36.844696,Stigmochelys pardalis,4173,Ollie
2018,1-Sep,0,0.387395,36.910747,Stigmochelys pardalis,41711,Charlie
2018,1-Sep,4,0.38742,36.910713,Stigmochelys pardalis,41711,Charlie
2018,1-Sep,8,0.387423,36.910785,Stigmochelys pardalis,41711,Charlie
2018,1-Sep,12,0.387048,36.910759,Stigmochelys pardalis,41711,Charlie
2018,1-Sep,16,0.387161,36.910778,Stigmochelys pardalis,41711,Charlie
2018,1-Sep,20,0.387218,36.910713,Stigmochelys pardalis,41711,Charlie
2018,1-Sep,23,0.387209,36.910747,Stigmochelys pardalis,41711,Charlie
2018,1-Sep,0,0.285818,36.887973,Stigmochelys pardalis,4170,Io
2018,1-Sep,4,0.285841,36.887935,Stigmochelys pardalis,4170,Io
2018,1-Sep,8,0.285836,36.887985,Stigmochelys pardalis,4170,Io
2018,1-Sep,12,0.28583,36.887973,Stigmochelys pardalis,4170,Io
2018,1-Sep,16,0.285798,36.887977,Stigmochelys pardalis,4170,Io
2018,1-Sep,20,0.285796,36.887973,Stigmochelys pardalis,4170,Io
2018,1-Sep,23,0.28583,36.887958,Stigmochelys pardalis,4170,Io
2018,1-Sep,0,0.431951,36.844707,Stigmochelys pardalis,4173,Ollie
2018,1-Sep,4,0.431968,36.844642,Stigmochelys pardalis,4173,Ollie
2018,1-Sep,8,0.43197,36.844745,Stigmochelys pardalis,4173,Ollie
2018,1-Sep,12,0.43195,36.844699,Stigmochelys pardalis,4173,Ollie
2018,1-Sep,16,0.431951,36.844688,Stigmochelys pardalis,4173,Ollie
2018,1-Sep,20,0.432006,36.844699,Stigmochelys pardalis,4173,Ollie
2018,1-Sep,23,0.431998,36.844699,Stigmochelys pardalis,4173,Ollie
2018,2-Sep,0,0.3872,36.910732,Stigmochelys pardalis,41711,Charlie
2018,2-Sep,4,0.387215,36.910652,Stigmochelys pardalis,41711,Charlie
2018,2-Sep,8,0.38722,36.910766,Stigmochelys pardalis,41711,Charlie
2018,2-Sep,12,0.387261,36.910766,Stigmochelys pardalis,41711,Charlie
2018,2-Sep,16,0.387161,36.910808,Stigmochelys pardalis,41711,Charlie
2018,2-Sep,20,0.387243,36.910739,Stigmochelys pardalis,41711,Charlie
2018,2-Sep,23,0.387205,36.910739,Stigmochelys pardalis,41711,Charlie
2018,2-Sep,0,0.285834,36.888004,Stigmochelys pardalis,4170,Io
2018,2-Sep,4,0.285808,36.887928,Stigmochelys pardalis,4170,Io
2018,2-Sep,8,0.28582,36.887992,Stigmochelys pardalis,4170,Io
2018,2-Sep,12,0.285831,36.887954,Stigmochelys pardalis,4170,Io
2018,2-Sep,16,0.285796,36.887996,Stigmochelys pardalis,4170,Io
2018,2-Sep,20,0.285806,36.887954,Stigmochelys pardalis,4170,Io
2018,2-Sep,23,0.285838,36.887958,Stigmochelys pardalis,4170,Io
2018,2-Sep,0,0.431965,36.844699,Stigmochelys pardalis,4173,Ollie
2018,2-Sep,4,0.431966,36.844642,Stigmochelys pardalis,4173,Ollie
2018,2-Sep,8,0.431978,36.844738,Stigmochelys pardalis,4173,Ollie
2018,2-Sep,12,0.431961,36.844699,Stigmochelys pardalis,4173,Ollie
2018,2-Sep,16,0.43195,36.84468,Stigmochelys pardalis,4173,Ollie
2018,2-Sep,20,0.431995,36.844688,Stigmochelys pardalis,4173,Ollie
2018,2-Sep,23,0.431971,36.844699,Stigmochelys pardalis,4173,Ollie
2018,3-Sep,0,0.387208,36.910739,Stigmochelys pardalis,41711,Charlie
2018,3-Sep,4,0.3872,36.910675,Stigmochelys pardalis,41711,Charlie
2018,3-Sep,8,0.387215,36.910747,Stigmochelys pardalis,41711,Charlie
2018,3-Sep,12,0.387235,36.910728,Stigmochelys pardalis,41711,Charlie
