event-id,Year,Day ,Hours,timestamp ,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp,,,,,,,,,,,,
,18,199,10,,0.416826,36.897609,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,11,,0.416834,36.89759,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,12,,0.416796,36.89759,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,13,,0.417358,36.896598,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,14,,0.417603,36.896579,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,15,,0.417405,36.896408,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,16,,0.417425,36.896415,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,17,,0.417408,36.896408,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,18,,0.417403,36.896427,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,19,,0.417421,36.896442,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,20,,0.417428,36.896442,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,21,,0.417438,36.896408,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,22,,0.417443,36.896434,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,23,,0.417428,36.896415,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,0,,0.417438,36.896434,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,1,,0.41742,36.896446,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,2,,0.417406,36.896427,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,3,,0.417429,36.896453,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,4,,0.417405,36.896427,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,5,,0.417426,36.896404,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,6,,0.417408,36.896404,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,7,,0.417429,36.896377,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,8,,0.417403,36.896369,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,9,,0.417411,36.896446,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,10,,0.417411,36.896434,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,11,,0.417435,36.896415,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,12,,0.417451,36.896587,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,13,,0.41763,36.896865,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,14,,0.41781,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,15,,0.417828,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,16,,0.417826,36.89672,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,17,,0.41781,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,18,,0.417773,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,19,,0.417803,36.896759,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,20,,0.417833,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,21,,0.417836,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,22,,0.417848,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,23,,0.417831,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,0,,0.417821,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,1,,0.417841,36.896751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,2,,0.417811,36.896751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,3,,0.41782,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,4,,0.41781,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,5,,0.417836,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,6,,0.417813,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,7,,0.417811,36.896682,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,8,,0.417803,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,9,,0.417795,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,10,,0.417825,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,11,,0.41782,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,12,,0.417826,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,13,,0.417633,36.896835,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,14,,0.417843,36.896789,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,15,,0.417796,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,16,,0.417813,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,17,,0.417771,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,18,,0.417783,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,19,,0.417795,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,20,,0.417818,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,21,,0.417826,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,22,,0.417811,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,23,,0.417811,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,0,,0.417806,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,1,,0.417828,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,2,,0.417818,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,3,,0.417798,36.896759,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,4,,0.417813,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,5,,0.417811,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,6,,0.417818,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,7,,0.417815,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,8,,0.417798,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,9,,0.417803,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,10,,0.417835,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,11,,0.417836,36.89677,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,12,,0.41757,36.896682,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,13,,0.41764,36.896675,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,14,,0.417771,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,15,,0.417791,36.89672,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,16,,0.417775,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,17,,0.41776,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,18,,0.417765,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,19,,0.417773,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,20,,0.417785,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,21,,0.417816,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,22,,0.417783,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,23,,0.41779,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,0,,0.417798,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,1,,0.417788,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,2,,0.417786,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,3,,0.417746,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,4,,0.417791,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,5,,0.417796,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,6,,0.417779,36.896682,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,7,,0.417779,36.896694,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,8,,0.417761,36.896675,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,9,,0.417768,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,10,,0.417805,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,11,,0.417791,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,12,,0.417768,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,13,,0.417801,36.89672,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,14,,0.417815,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,15,,0.417826,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,16,,0.417801,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,17,,0.417796,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,18,,0.417795,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,19,,0.417808,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,20,,0.417826,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,21,,0.417839,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,22,,0.41783,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,23,,0.41783,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,0,,0.417826,36.896766,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,1,,0.41782,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,2,,0.417813,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,3,,0.41781,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,4,,0.417813,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,5,,0.417828,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,6,,0.417833,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,7,,0.417823,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,8,,0.417806,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,9,,0.417805,36.896751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,10,,0.417811,36.896759,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,11,,0.417781,36.896751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,12,,0.417828,36.896766,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,13,,0.417798,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,14,,0.417779,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,15,,0.417796,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,16,,0.417791,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,17,,0.417775,36.896739,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,18,,0.417773,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,19,,0.417815,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,20,,0.417838,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,21,,0.417815,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,22,,0.417815,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,23,,0.41782,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,0,,0.417825,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,1,,0.41787,36.896751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,2,,0.417803,36.896747,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,3,,0.4178,36.896759,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,4,,0.41781,36.896728,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,5,,0.417793,36.89672,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,6,,0.417833,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,7,,0.417816,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,8,,0.417758,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,9,,0.417835,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,10,,0.41783,36.896732,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,11,,0.417599,36.896675,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,12,,0.41776,36.896709,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,13,,0.418936,36.898162,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,14,,0.418911,36.898159,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,15,,0.418725,36.898304,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,16,,0.418698,36.898311,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,17,,0.418696,36.89833,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,18,,0.418706,36.898334,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,19,,0.418701,36.898334,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,20,,0.418719,36.89833,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,21,,0.418726,36.89833,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,22,,0.418725,36.898311,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,23,,0.418718,36.89833,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,0,,0.418716,36.898311,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,1,,0.418723,36.898342,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,2,,0.418711,36.89833,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,3,,0.418711,36.898334,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,4,,0.418711,36.898304,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,5,,0.418723,36.898311,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,6,,0.418714,36.898292,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,7,,0.418721,36.898284,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,8,,0.418708,36.898304,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,9,,0.418711,36.898304,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,10,,0.418716,36.89833,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,11,,0.418695,36.898304,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,12,,0.419583,36.898601,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,13,,0.419805,36.897933,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,14,,0.419684,36.89751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,15,,0.419683,36.89751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,16,,0.419688,36.89751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,17,,0.419681,36.897514,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,18,,0.419684,36.897502,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,19,,0.4197,36.897533,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,20,,0.419708,36.897502,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,21,,0.419713,36.897529,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,22,,0.419711,36.897529,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,23,,0.419691,36.897529,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,0,,0.419709,36.897514,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,1,,0.419708,36.897502,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,2,,0.419696,36.897502,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,3,,0.419691,36.897533,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,4,,0.419688,36.897434,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,5,,0.419716,36.89751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,6,,0.419708,36.897476,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,7,,0.419703,36.897491,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,8,,0.419684,36.89751,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,9,,0.419694,36.897491,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,10,,0.419721,36.897529,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,11,,0.419686,36.897571,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,12,,0.419816,36.896713,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,13,,0.419505,36.896663,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,14,,0.419496,36.896694,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,15,,0.419503,36.896663,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,16,,0.419488,36.896682,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,17,,0.419478,36.896694,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,18,,0.419481,36.896694,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,19,,0.419491,36.89669,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,20,,0.419526,36.896656,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,21,,0.419511,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,22,,0.419498,36.896675,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,23,,0.419495,36.896694,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,0,,0.419515,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,1,,0.419496,36.896675,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,2,,0.419486,36.896701,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,3,,0.419498,36.896682,gps,Stigmochelys pardalis,4174,Io,Petticord_Thesis,,,,,,,,,,,,,,,,,
